"nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
1,"Finance","none",0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","GUGGENHEIM PARTNERS",NA,NA,NA,NA,"Textron Financial","2",NA,"Exelon","3","accepted fulltime job","Yes",NA,60000,"IL"
1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","ANDERSEN","Accounting",NA,NA,NA,"Andersen","1",NA,NA,"1","accepted fulltime job","Yes","Yes",66000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","New York City","AMERICAN EAGLE OUTFITTERS, INC.","Analytics Marketing / Sales Other: Fashion Merchandising",NA,NA,NA,"43North","3","American Eagle Outfitters","Kenworth Northeast","3","accepted fulltime job","Yes","Yes",55000,"NY"
1,"Marketing","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","2.50 - 2.99",202120,"2021","0","Reading","BRIDAL & FORMAL",NA,NA,NA,NA,"Ryan Porter","1",NA,NA,"3","accepted fulltime job","Yes","Yes",40000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","TBD","THE HERSHEY COMPANY","Marketing / Sales",NA,NA,NA,"Cleveland Metroparks","1",NA,NA,"1","accepted fulltime job","Yes","Yes",42000,"TBD"
1,"Business Economics","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",202120,"2021","0","Akron","DHL","General Management Logistics / Supply Chain Operations / Procurement",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"OH"
2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Asian","Female","3.50 - 4.00",202020,"2020","Cum Laude","Columbus","JP MORGAN CHASE","Accounting Finance",NA,NA,NA,"JPMorgan Chase","1",NA,NA,"1","accepted fulltime job","Yes","Yes",57000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Pittsburgh","PNC FINANCIAL SERVICES","Analytics Finance",NA,NA,NA,"Proforma Marketing","3","PNC Bank","Burkhart & Co","1","accepted fulltime job","No","Yes",60000,"PA"
2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","GRANT THORNTON","Accounting",NA,NA,NA,"Defense Finance and Accounting Service","2",NA,"Brixey & Meyer","2","accepted fulltime job","Yes","Yes",52500,"Ohio"
1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Summa Cum Laude","Chicago","DELOITTE","Accounting",NA,NA,NA,"Deloitte","2",NA,"FirstEnergy","1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Charlotte","OWENS CORNING",NA,NA,NA,NA,"Owens Corning","1",NA,NA,"1","accepted fulltime job","Yes",NA,65000,"NC"
1,"Accountancy","none",0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",201920,"2019","Cum Laude",NA,"PWC","Accounting",NA,NA,NA,"PWC","2",NA,"Great American Insurance Group","3","accepted fulltime job","Yes","Yes",58000,NA
1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Baltimore","TEXTRON","Analytics Marketing / Sales",NA,NA,NA,"Textron Systems","1",NA,NA,"2","accepted fulltime job","Yes","No",62000,"MD"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Blue Ash","AUDITOR OF OHIO","Accounting",NA,NA,NA,"Letner/Tomasiah CPA","1",NA,NA,"2","accepted fulltime job","Yes","Yes",45000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","New York","EY","Consulting Finance",NA,NA,NA,"EY","2",NA,"Perky Jerky","2","accepted fulltime job","Yes","Yes",72000,"NY"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Atlanta","INVESCO US",NA,NA,NA,NA,"CDW","2",NA,"Cboe Global Markets",NA,"accepted fulltime job",NA,NA,62372.5576923077,"GA"
1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Detroit","QUICKEN LOANS","Marketing / Sales",NA,NA,NA,"Arrive Logistics","1",NA,NA,"2","accepted fulltime job","No","Yes",45000,"MI"
1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Chicago","CROWE","Accounting",NA,NA,NA,"Crowe","1",NA,NA,"1","accepted fulltime job","Yes","Yes",62500,"IL"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","SUN TRUST ROBINSON HUMPHREY",NA,NA,NA,NA,"Brown-Forman Corporation","2",NA,"Sun Trust Robinson-Humphrey","0","accepted fulltime job","Yes",NA,80000,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Entrepreneurship","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","NA","SHAW INDUSTRIES","Marketing / Sales",NA,NA,NA,"Memmer Homes","2",NA,"Iron rock","3","accepted fulltime job","Yes","Yes",50000,"NA"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"Accountancy","Accountancy","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Chicago","LINCOLN INTERNATIONAL","Finance",NA,NA,NA,"Periculum Capital Company","3","River Cities Capital Funds","Moelis & Company","1","accepted fulltime job","Yes","No",85000,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",202110,"2021","0","Dublin","WHITEBOARD MARKETING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,52110.2112676056,"OH"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","New York City","INSIGHT GLOBAL","Human Resources
 Marketing / Sales",NA,NA,NA,"G-III Apparel Group","2",NA,"Austin Williams Advertising Agency","2","accepted fulltime job","Yes","Yes",45000,"New York"
1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Political Science","Political Science","Multi Racial","Female","3.00 - 3.49",202020,"2020","0","Portsmouth","THE HERSHEY COMPANY","Marketing / Sales",NA,NA,NA,"Blue Buffalo","2",NA,"ClairStone Communications","2","accepted fulltime job","Yes","No",42000,"NH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Tampa","COLLABORATIVE SOLUTIONS","Finance
 Information Technology",NA,NA,NA,"Cameron Mitchell Restaurants","1",NA,NA,"2","accepted fulltime job","Yes","Yes",58000,"Florida"
1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Columbus","ALDI US","General Management",NA,NA,NA,"Bell Helicopter","2",NA,"ALDI","2","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Business Economics","none",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.00 - 3.49",202020,"2020","0","Chicago","INSIGHT2PROFIT","Analytics Consulting",NA,NA,NA,"Fleetwood Signode Industrial Group","2",NA,"Cardinal Health","3","accepted fulltime job","Yes","Yes",64000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202115,"2021","0","Mason","INTERLINK CLOUD ADVISORS","Marketing / Sales",NA,NA,NA,"Miami University - Goggin Marketing","2",NA,"Interlink Cloud Advisors","1","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Media Related","Media Related","White","Male","3.00 - 3.49",202120,"2021","0","Dayton","AMERICAN CUTTING EDGE",NA,NA,"Liberty University",NA,"Consulting Intern, Absolute Consulting Group","3","Marketing Co-op, Emerson","Digital Marketing & Design Co-op, Crown Equipment","1","accepted fulltime job","Yes","Yes",50000,"OH"
2,"Finance","Business Analytics",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","DELOITTE","Consulting",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude",NA,"CDW",NA,NA,NA,NA,"ShurTech Brands, LLC","2",NA,"KeyBank",NA,"accepted fulltime job",NA,NA,31000,NA
1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"International Business","International Business","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","New York","AMERICAN EAGLE OUTFITTERS, INC.","Other: Fashion Merchandising",NA,NA,NA,"Lane Bryant - Merchandising","1",NA,NA,"1","accepted fulltime job","Yes","Yes",54995.2,"NY"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Denver","PELOTON CONSULTING GROUP","Finance",NA,NA,NA,"inphastos","1",NA,NA,"1","accepted fulltime job","Yes","Yes",63000,"CO"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Columbus","CROWE LLP","Accounting","MAcc",NA,NA,"Crowe LLP","1",NA,NA,"1","accepted fulltime job","Yes","Yes",56000,"OH"
2,"Information Systems","Marketing",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Westerville (Columbus)","DHL","Logistics / Supply Chain Information Technology",NA,NA,NA,"Growth Management Intern, Prestige Net Enterprises LLC","2",NA,"IA Intern, DHL Supply Chain","1","accepted fulltime job","Yes","No",58000,"OH"
1,"Marketing","none",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","San Diego","PROCTER & GAMBLE","Marketing / Sales",NA,NA,NA,"Quicken Loans","2",NA,"P&G","1","accepted fulltime job","Yes","Yes",1e+05,"CA"
1,"Supply Chain & Operations Mgmt","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"International Business","International Business","White","Female","3.00 - 3.49",202020,"2020","0","San Francisco","ALPHASIGHTS","Consulting Marketing / Sales",NA,NA,NA,"Strelcheck & Associates","3","Topson Downs Shanghai","Miba Industrial Bearings","3","accepted fulltime job","Yes","Yes",65000,"CA"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Saint Petersburg","FRANKLIN TEMPLETON",NA,NA,NA,NA,"Omnicom Health Group","2",NA,"Skylight Financial Group","0","accepted fulltime job",NA,NA,59564.644549763,"Florida"
1,"Business Economics","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",201920,"2019","0","Washington DC","GEICO","Analytics",NA,NA,NA,"Trimble","2",NA,"Westfield Insurance","1","accepted fulltime job","Yes","Yes",67000,"USA"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Wichita","TEXTRON",NA,NA,NA,NA,"DFAS","2",NA,"LendKey Technologies, Inc.",NA,"accepted fulltime job",NA,NA,62372.5576923077,"KS"
1,"Marketing","none",0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","Hispanic/Latino","Female","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","FIFTH THIRD BANK","Finance",NA,NA,NA,"Fifth Third","1",NA,NA,"1","accepted fulltime job","No","Yes",63000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Denver","JP MORGAN CHASE","Accounting Analytics Consulting Finance Marketing / Sales",NA,NA,NA,"Wealth Management Intern, AXA Advisors","2",NA,"Commercial Banking Intern, JP Morgan Chase","2","accepted fulltime job","Yes","Yes",65000,"CO"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Cleveland","EY","Finance",NA,NA,NA,"The Sherwin-Williams Company","1",NA,NA,"1","accepted fulltime job","Yes","Yes",72000,"OH"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Chicago","E&J GALLO WINERY","Marketing / Sales",NA,NA,NA,"Philadelphia Insurance Companies","2",NA,"E&J Gallo Winery","1","accepted fulltime job","Yes","Yes",45000,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","San Francisco","PHD",NA,NA,NA,NA,"Washington Wild Things","3","Galley Group","Fresh Media Group","1","accepted fulltime job",NA,NA,35000,"CA"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"Information Systems","Information Systems","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","DELOITTE",NA,NA,NA,NA,"Lamb Little","1",NA,NA,"1","accepted fulltime job","Yes","No",77750,"OH"
1,"Finance","none",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Female","2.50 - 2.99",202020,"2020","0","Chicago","RSM","Analytics Consulting",NA,NA,NA,"Alliance for Audited Media","2",NA,"CVS Health","2","accepted fulltime job","Yes","Yes",67200,"IL"
1,"Marketing","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Worthington","PORTABLE SOLUTIONS GROUP","Marketing / Sales",NA,NA,NA,"Cincinnati Museum Center","3","Cabell Huntington Hospital","The Walt Disney World Company","3","accepted fulltime job","Yes","Yes",52000,"Kentucky"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Hamilton","ODW LTS","Logistics / Supply Chain",NA,NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","Yes","Yes",46000,"OH"
1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","West Jefferson","TARGET","Logistics / Supply Chain",NA,NA,NA,"Target","1",NA,NA,"1","accepted fulltime job","Yes","Yes",64000,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Indianapolis","TQL","Marketing / Sales",NA,NA,NA,"Herff Jones","3","Frito Lay","Less Ordinary","3","accepted fulltime job","Yes","Yes",50000,"IN"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cincinnati","PROTIVITI","Accounting",NA,NA,NA,"Protiviti","1",NA,NA,"1","accepted fulltime job","Yes","Yes",57000,"OH"
1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Indianapolis","FIRST RESOURCE, INC.",NA,NA,NA,NA,"180 Solutions","1",NA,NA,NA,"accepted fulltime job",NA,NA,60866.6666666667,"IN"
1,"Business Analytics","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Male","2.50 - 2.99",202120,"2021","0","Columbus","INFORERITY",NA,NA,NA,NA,NA,"0",NA,NA,"4","accepted fulltime job",NA,NA,60000,"OH"
1,"Marketing","none",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Indianapolis","UKG","Consulting Information Technology",NA,NA,NA,"Master Provisions","2",NA,"The Garage Group","1","accepted fulltime job","Yes","Yes",56000,"IN"
1,"Finance","none",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,"Language","Language","Hispanic/Latino","Male","3.00 - 3.49",202020,"2020","0","Detroit","QUICKEN LOANS","Finance Marketing / Sales",NA,NA,NA,"Quicken Loans","2",NA,"Quicken Loans","1","accepted fulltime job","Yes","No",45000,"MI"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","CHALLENGER","Consulting
 Marketing / Sales",NA,NA,NA,"Kennedy for Illinois","2",NA,"CreditNinja","1","accepted fulltime job","Yes","Yes",42000,"IL"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Cincinnati","BUSINESS GROUP RESOURCES MIDWEST","Marketing / Sales",NA,NA,NA,"Tagger Media","1",NA,NA,"0","accepted fulltime job","No","Yes",62372.5576923077,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Milwaukee","FLORENCE EISEMAN",NA,NA,NA,NA,"Florence Eiseman","1",NA,NA,"2","accepted fulltime job",NA,NA,56747.211627907,"WI"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Cincinnati","BKD","Accounting",NA,NA,NA,"BKD","1",NA,NA,"3","accepted fulltime job","Yes","Yes",53000,"OH"
2,"Accountancy","Business Analytics",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Chicago","GRANT THORNTON","Accounting",NA,NA,NA,"Grant Thornton - Cincinnati","2",NA,"Grant Thornton - Chicago","1","accepted fulltime job","Yes","Yes",59900,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Chicago","FOURKITES","Marketing / Sales",NA,NA,NA,"Walstrom Marine","2",NA,"Uturn Data Solutions","2","accepted fulltime job","Yes","Yes",40000,"IL"
2,"Entrepreneurship","Marketing",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Indianapolis","TERRABOOST MEDIA","Marketing / Sales Entrepreneur / Founder",NA,NA,NA,"The Garage Group","2",NA,"tilr","1","accepted fulltime job","Yes","No",50000,"IN"
1,"Finance","none",0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","Hispanic/Latino","Male","2.50 - 2.99",202120,"2021","0","Chicago","WILLIAM BLAIR",NA,NA,NA,"William Blair",NA,"2","1",NA,"3","accepted fulltime job","Yes","Yes",63000,"IL"
2,"Accountancy","Business Analytics",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Denver","PWC","Accounting IT Assurance / IT Audit",NA,NA,NA,"Net Health","2",NA,"PwC","4","accepted fulltime job","Yes","Yes",55000,"CO"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Columbus","DELOITTE","Accounting",NA,NA,NA,"Express","1",NA,NA,"4","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Marketing","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Grand Blanc","GENERAL MOTORS","Marketing / Sales",NA,NA,NA,"Interrupt Strategic Marketing Agency","3","Curology","Alliance for Innovation and Infrastructure","1","accepted fulltime job","Yes","Yes",75000,"MI"
1,"Finance","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Carmel","CORTLAND CAPITAL MARKETS",NA,NA,NA,NA,"Benesch LLP","2",NA,"INWN","3","accepted fulltime job","Yes",NA,45000,"IN"
1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","KPMG","Accounting
 IT Assurance / IT Audit",NA,NA,NA,"KPMG","1",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"Illinois"
1,"Human Capital Mgmt& Leadership","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.00 - 3.49",202120,"2021","0","Chicago","JMJ PHILLIP","Human Resources",NA,NA,NA,NA,"0",NA,NA,"1","accepted fulltime job","Yes","Yes",52500,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.00 - 3.49",201920,"2019","0","Washington DC","TEXTRON","Marketing / Sales",NA,NA,NA,"tilr","2",NA,"Textron","1","accepted fulltime job","No","Yes",50000,"District of Columbia"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","Aurora","VALLEY TRUCK CENTERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,59243.0406504065,"OH"
1,"Business Analytics","none",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Mayfield Heights","PROGRESSIVE INSURANCE","Analytics",NA,NA,NA,"Biscovery Limited","2",NA,"Progressive Insurance","1","accepted fulltime job","Yes","Yes",63000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Information Systems","White","Male","3.00 - 3.49",201920,"2019","0","Columbus","DHL","Logistics / Supply Chain",NA,NA,NA,"Cindes","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52500,"OH"
1,"Finance","none",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",202020,"2020","0","Chicago","CAPGEMINI INVENT","Consulting",NA,NA,NA,"Luxottica","1",NA,NA,"2","accepted fulltime job","Yes","Yes",75000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Chicago","ALLIANCEBERNSTEIN","Finance",NA,NA,NA,"Rudolph Libbe Group","3","AllianceBernstein","First Solar","1","accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","Chicago","ARRIVE LOGISTICS",NA,NA,NA,NA,NA,"1",NA,NA,NA,"accepted fulltime job",NA,NA,61854.9707602339,"IL"
1,"Finance","none",0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","JP MORGAN CHASE","Finance",NA,NA,NA,"Beacon Recruiting and Consulting","2",NA,"JP Morgan Chase","1","accepted fulltime job","Yes","Yes",57000,"Ohio"
2,"Accountancy","Finance",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Chicago","KPMG","Accounting","MAcc","University of Mississippi",NA,"UBS","2",NA,"KPMG","1","accepted fulltime job","Yes","Yes",65000,"IL"
1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Houston","AON","Consulting
 Other: Risk Management",NA,NA,"Eture Sports Soccer Agency","Miami University Athletics Department","4","Villarreal Football Club","Charlotte Motor Speedway","3","accepted fulltime job","Yes","Yes",56000,"Texas"
1,"Finance","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Chicago","COWEN","Finance",NA,NA,NA,"CapitalWorks","2",NA,"Cowen","1","accepted fulltime job","Yes","Yes",85000,"IL"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","EY","Accounting",NA,NA,NA,"Lincoln Electric","2",NA,"EY","1","accepted fulltime job","Yes","Yes",53000,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Troy","ECHO LOGISTICS","Logistics / Supply Chain
 Marketing / Sales",NA,NA,NA,"Skylight Financial Group","1",NA,NA,"1","accepted fulltime job","No","Yes",41000,"Michigan"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Supply Chain Management","White","Female","3.00 - 3.49",202020,"2020","0","Little Rock","NESTLE","Marketing / Sales",NA,NA,NA,"The iBelieve Foundation","2",NA,"Nestle USA","1","accepted fulltime job","Yes","Yes",58000,"AR"
